reg,libelle_reg,libelle_dep,jour,dom_tom,incid_tous,incid_70+,rea%,rea%_dep,niveau_global
32,Hauts-de-France,Aisne,2020-05-05,,,,68.49,85.29,
32,Hauts-de-France,Aisne,2020-05-06,,,,60.27,79.41,
32,Hauts-de-France,Aisne,2020-05-07,,,,55.25,79.41,
32,Hauts-de-France,Aisne,2020-05-08,,,,50.91,82.35,
32,Hauts-de-France,Aisne,2020-05-09,,,,50.91,82.35,
32,Hauts-de-France,Aisne,2020-05-10,,,,50.23,82.35,
32,Hauts-de-France,Aisne,2020-05-11,,,,51.14,85.29,
32,Hauts-de-France,Aisne,2020-05-12,,,,50.46,76.47,
32,Hauts-de-France,Aisne,2020-05-13,,,,47.49,67.65,
32,Hauts-de-France,Aisne,2020-05-14,,,,45.89,61.76,
32,Hauts-de-France,Aisne,2020-05-15,,,,43.38,58.82,
32,Hauts-de-France,Aisne,2020-05-16,,,,42.47,55.88,
32,Hauts-de-France,Aisne,2020-05-17,,,,41.55,52.94,
32,Hauts-de-France,Aisne,2020-05-18,,,,41.1,52.94,
32,Hauts-de-France,Aisne,2020-05-19,False,12.08,,38.58,44.12,
32,Hauts-de-France,Aisne,2020-05-20,False,12.08,,37.21,41.18,
32,Hauts-de-France,Aisne,2020-05-21,False,9.7,,36.53,41.18,
32,Hauts-de-France,Aisne,2020-05-22,False,8.6,,36.76,41.18,
32,Hauts-de-France,Aisne,2020-05-23,False,7.68,,35.62,38.24,
32,Hauts-de-France,Aisne,2020-05-24,False,7.5,,34.93,38.24,
32,Hauts-de-France,Aisne,2020-05-25,False,9.33,,34.25,38.24,
32,Hauts-de-France,Aisne,2020-05-26,False,9.33,,32.88,44.12,
32,Hauts-de-France,Aisne,2020-05-27,False,7.5,,30.82,44.12,
32,Hauts-de-France,Aisne,2020-05-28,False,9.15,,29.91,50.0,
32,Hauts-de-France,Aisne,2020-05-29,False,7.87,,29.22,44.12,
32,Hauts-de-France,Aisne,2020-05-30,False,8.05,,28.54,41.18,
32,Hauts-de-France,Aisne,2020-05-31,False,7.87,,28.08,41.18,
32,Hauts-de-France,Aisne,2020-06-01,False,5.31,,27.85,41.18,
32,Hauts-de-France,Aisne,2020-06-02,False,5.31,,26.26,35.29,
32,Hauts-de-France,Aisne,2020-06-03,False,5.31,,25.11,32.35,
32,Hauts-de-France,Aisne,2020-06-04,False,4.76,,25.8,38.24,
32,Hauts-de-France,Aisne,2020-06-05,False,5.67,,24.2,38.24,
32,Hauts-de-France,Aisne,2020-06-06,False,7.87,28.169999999999998,24.66,38.24,OK
32,Hauts-de-France,Aisne,2020-06-07,False,8.6,30.99,24.66,38.24,OK
32,Hauts-de-France,Aisne,2020-06-08,False,9.7,32.4,23.74,35.29,OK
32,Hauts-de-France,Aisne,2020-06-09,False,10.06,35.21999999999999,22.83,32.35,OK
32,Hauts-de-France,Aisne,2020-06-10,False,10.43,40.849999999999994,22.6,32.35,OK
32,Hauts-de-France,Aisne,2020-06-11,False,9.88,39.449999999999996,20.78,32.35,OK
32,Hauts-de-France,Aisne,2020-06-12,False,10.61,38.03999999999999,20.55,29.41,OK
32,Hauts-de-France,Aisne,2020-06-13,False,8.05,29.58999999999999,20.09,29.41,OK
32,Hauts-de-France,Aisne,2020-06-14,False,7.32,26.76999999999999,20.09,29.41,OK
32,Hauts-de-France,Aisne,2020-06-15,False,6.95,25.35999999999999,20.09,29.41,OK
32,Hauts-de-France,Aisne,2020-06-16,False,6.04,21.13999999999999,19.18,23.53,OK
32,Hauts-de-France,Aisne,2020-06-17,False,6.77,23.95999999999999,18.95,23.53,OK
32,Hauts-de-France,Aisne,2020-06-18,False,6.22,19.72999999999999,17.81,23.53,OK
32,Hauts-de-France,Aisne,2020-06-19,False,4.39,16.90999999999999,18.04,23.53,OK
32,Hauts-de-France,Aisne,2020-06-20,False,4.39,16.77999999999999,18.04,23.53,OK
32,Hauts-de-France,Aisne,2020-06-21,False,4.39,16.77999999999999,18.04,23.53,OK
32,Hauts-de-France,Aisne,2020-06-22,False,4.76,18.18999999999999,17.81,20.59,OK
32,Hauts-de-France,Aisne,2020-06-23,False,4.76,15.36999999999999,17.35,20.59,OK
32,Hauts-de-France,Aisne,2020-06-24,False,2.93,6.919999999999991,16.21,17.65,OK
32,Hauts-de-France,Aisne,2020-06-25,False,3.48,9.739999999999991,16.44,17.65,OK
32,Hauts-de-France,Aisne,2020-06-26,False,3.66,9.739999999999991,15.07,17.65,OK
32,Hauts-de-France,Aisne,2020-06-27,False,3.66,9.869999999999992,15.3,17.65,OK
32,Hauts-de-France,Aisne,2020-06-28,False,3.66,9.869999999999992,15.3,17.65,OK
32,Hauts-de-France,Aisne,2020-06-29,False,2.93,5.639999999999992,15.53,17.65,OK
32,Hauts-de-France,Aisne,2020-06-30,False,2.56,7.049999999999992,15.3,14.71,OK
32,Hauts-de-France,Aisne,2020-07-01,False,2.93,7.049999999999992,15.53,14.71,OK
32,Hauts-de-France,Aisne,2020-07-02,False,2.93,4.2299999999999915,14.84,14.71,OK
32,Hauts-de-France,Aisne,2020-07-03,False,3.29,5.639999999999992,14.38,14.71,OK
32,Hauts-de-France,Aisne,2020-07-04,False,3.66,4.2299999999999915,14.16,11.76,OK
32,Hauts-de-France,Aisne,2020-07-05,False,3.66,4.2299999999999915,14.16,11.76,OK
32,Hauts-de-France,Aisne,2020-07-06,False,3.66,8.459999999999992,14.16,11.76,OK
32,Hauts-de-France,Aisne,2020-07-07,False,3.84,5.639999999999992,10.73,11.76,OK
32,Hauts-de-France,Aisne,2020-07-08,False,4.03,8.459999999999992,9.59,8.82,OK
32,Hauts-de-France,Aisne,2020-07-09,False,4.03,9.869999999999992,9.13,8.82,OK
32,Hauts-de-France,Aisne,2020-07-10,False,4.39,9.869999999999992,9.36,8.82,OK
32,Hauts-de-France,Aisne,2020-07-11,False,4.21,11.279999999999992,9.59,8.82,OK
32,Hauts-de-France,Aisne,2020-07-12,False,4.39,12.689999999999992,9.59,8.82,OK
32,Hauts-de-France,Aisne,2020-07-13,False,4.39,8.459999999999992,10.5,11.76,OK
32,Hauts-de-France,Aisne,2020-07-14,False,3.66,8.459999999999992,10.5,11.76,OK
32,Hauts-de-France,Aisne,2020-07-15,False,3.11,5.639999999999992,8.9,11.76,OK
32,Hauts-de-France,Aisne,2020-07-16,False,2.56,4.2299999999999915,8.9,11.76,OK
32,Hauts-de-France,Aisne,2020-07-17,False,2.2,2.8199999999999914,9.36,11.76,OK
32,Hauts-de-France,Aisne,2020-07-18,False,2.01,1.4099999999999915,9.36,11.76,OK
32,Hauts-de-France,Aisne,2020-07-19,False,1.83,-8.43769498715119e-15,9.36,11.76,OK
32,Hauts-de-France,Aisne,2020-07-20,False,1.46,2.8199999999999914,8.45,8.82,OK
32,Hauts-de-France,Aisne,2020-07-21,False,2.2,2.8199999999999914,7.76,8.82,OK
32,Hauts-de-France,Aisne,2020-07-22,False,3.48,2.8199999999999914,7.76,8.82,OK
32,Hauts-de-France,Aisne,2020-07-23,False,3.84,2.8199999999999914,7.99,8.82,OK
32,Hauts-de-France,Aisne,2020-07-24,False,4.03,2.8199999999999914,7.31,5.88,OK
32,Hauts-de-France,Aisne,2020-07-25,False,4.21,4.2299999999999915,7.53,5.88,OK
32,Hauts-de-France,Aisne,2020-07-26,False,4.21,4.2299999999999915,7.53,5.88,OK
32,Hauts-de-France,Aisne,2020-07-27,False,4.76,2.819999999999992,8.45,5.88,OK
32,Hauts-de-France,Aisne,2020-07-28,False,4.76,5.639999999999992,7.99,5.88,OK
32,Hauts-de-France,Aisne,2020-07-29,False,3.66,7.049999999999992,8.22,11.76,OK
32,Hauts-de-France,Aisne,2020-07-30,False,2.93,7.049999999999992,8.68,11.76,OK
32,Hauts-de-France,Aisne,2020-07-31,False,2.56,7.049999999999992,8.45,11.76,OK
32,Hauts-de-France,Aisne,2020-08-01,False,3.11,6.919999999999991,9.36,11.76,OK
32,Hauts-de-France,Aisne,2020-08-02,False,3.11,6.919999999999991,9.82,14.71,OK
32,Hauts-de-France,Aisne,2020-08-03,False,4.76,8.329999999999991,9.59,14.71,OK
32,Hauts-de-France,Aisne,2020-08-04,False,4.76,8.329999999999991,9.82,14.71,OK
32,Hauts-de-France,Aisne,2020-08-05,False,5.12,8.329999999999991,9.82,14.71,OK
32,Hauts-de-France,Aisne,2020-08-06,False,5.31,9.739999999999991,9.13,17.65,OK
32,Hauts-de-France,Aisne,2020-08-07,False,6.04,11.149999999999991,9.36,14.71,OK
32,Hauts-de-France,Aisne,2020-08-08,False,5.12,9.869999999999992,10.05,23.53,OK
32,Hauts-de-France,Aisne,2020-08-09,False,5.31,9.869999999999992,10.05,23.53,OK
32,Hauts-de-France,Aisne,2020-08-10,False,4.39,9.869999999999992,10.27,23.53,OK
32,Hauts-de-France,Aisne,2020-08-11,False,5.31,7.049999999999992,10.5,26.47,OK
32,Hauts-de-France,Aisne,2020-08-12,False,5.86,7.049999999999992,10.27,26.47,OK
32,Hauts-de-France,Aisne,2020-08-13,False,6.04,5.639999999999992,9.82,23.53,OK
32,Hauts-de-France,Aisne,2020-08-14,False,4.94,4.2299999999999915,9.59,17.65,OK
32,Hauts-de-France,Aisne,2020-08-15,False,4.94,4.2299999999999915,9.82,20.59,OK
32,Hauts-de-France,Aisne,2020-08-16,False,4.94,4.2299999999999915,9.82,20.59,OK
32,Hauts-de-France,Aisne,2020-08-17,False,4.57,2.819999999999992,9.59,20.59,OK
32,Hauts-de-France,Aisne,2020-08-18,False,4.57,2.819999999999992,8.45,8.82,OK
32,Hauts-de-France,Aisne,2020-08-19,False,5.86,2.8199999999999914,8.68,11.76,OK
32,Hauts-de-France,Aisne,2020-08-20,False,7.5,2.8199999999999914,8.68,11.76,OK
32,Hauts-de-France,Aisne,2020-08-21,False,9.88,4.2299999999999915,7.99,8.82,OK
32,Hauts-de-France,Aisne,2020-08-22,False,12.44,4.2299999999999915,7.99,8.82,OK
32,Hauts-de-France,Aisne,2020-08-23,False,12.44,4.2299999999999915,8.22,8.82,OK
32,Hauts-de-France,Aisne,2020-08-24,False,12.81,4.2299999999999915,7.99,8.82,OK
32,Hauts-de-France,Aisne,2020-08-25,False,12.99,5.639999999999992,8.22,5.88,OK
32,Hauts-de-France,Aisne,2020-08-26,False,15.19,5.639999999999992,8.22,5.88,OK
32,Hauts-de-France,Aisne,2020-08-27,False,15.92,8.459999999999992,7.31,2.94,OK
32,Hauts-de-France,Aisne,2020-08-28,False,18.11,9.869999999999992,7.31,2.94,OK
32,Hauts-de-France,Aisne,2020-08-29,False,17.02,11.279999999999992,7.53,2.94,OK
32,Hauts-de-France,Aisne,2020-08-30,False,16.83,11.279999999999992,7.53,2.94,OK
32,Hauts-de-France,Aisne,2020-08-31,False,19.21,11.279999999999992,6.62,2.94,OK
32,Hauts-de-France,Aisne,2020-09-01,False,21.96,11.279999999999992,6.39,2.94,OK
32,Hauts-de-France,Aisne,2020-09-02,False,20.31,11.279999999999992,7.31,2.94,OK
32,Hauts-de-France,Aisne,2020-09-03,False,20.31,9.869999999999992,7.53,2.94,OK
32,Hauts-de-France,Aisne,2020-09-04,False,19.76,8.329999999999991,7.76,2.94,OK
32,Hauts-de-France,Aisne,2020-09-05,False,20.13,6.919999999999991,7.76,2.94,OK
32,Hauts-de-France,Aisne,2020-09-06,False,20.68,8.329999999999991,7.76,2.94,OK
32,Hauts-de-France,Aisne,2020-09-07,False,21.59,11.149999999999991,8.68,2.94,OK
32,Hauts-de-France,Aisne,2020-09-08,False,21.59,11.149999999999991,8.68,5.88,OK
32,Hauts-de-France,Aisne,2020-09-09,False,23.97,9.739999999999991,8.22,5.88,OK
32,Hauts-de-France,Aisne,2020-09-10,False,27.81,9.739999999999991,8.68,5.88,OK
32,Hauts-de-France,Aisne,2020-09-11,False,32.57,12.689999999999992,8.9,5.88,OK
32,Hauts-de-France,Aisne,2020-09-12,False,35.13,12.689999999999992,9.13,5.88,OK
32,Hauts-de-France,Aisne,2020-09-13,False,35.68,12.689999999999992,9.13,5.88,OK
32,Hauts-de-France,Aisne,2020-09-14,False,39.16,15.499999999999993,9.13,5.88,OK
32,Hauts-de-France,Aisne,2020-09-15,False,41.17,18.319999999999993,10.73,8.82,OK
32,Hauts-de-France,Aisne,2020-09-16,False,45.38,26.769999999999992,11.87,8.82,OK
32,Hauts-de-France,Aisne,2020-09-17,False,47.94,29.589999999999993,11.87,5.88,OK
32,Hauts-de-France,Aisne,2020-09-18,False,45.93,25.359999999999992,12.79,2.94,OK
32,Hauts-de-France,Aisne,2020-09-19,False,46.48,26.769999999999992,12.56,5.88,OK
32,Hauts-de-France,Aisne,2020-09-20,False,45.38,25.359999999999992,12.56,5.88,OK
32,Hauts-de-France,Aisne,2020-09-21,False,45.01,25.359999999999992,13.24,5.88,OK
32,Hauts-de-France,Aisne,2020-09-22,False,46.11,29.579999999999988,13.7,2.94,OK
32,Hauts-de-France,Aisne,2020-09-23,False,43.55,26.759999999999987,16.21,2.94,OK
32,Hauts-de-France,Aisne,2020-09-24,False,43.55,27.659999999999986,17.12,2.94,OK
32,Hauts-de-France,Aisne,2020-09-25,False,43.55,30.229999999999986,19.41,2.94,OK
32,Hauts-de-France,Aisne,2020-09-26,False,45.38,30.099999999999987,21.46,5.88,OK
32,Hauts-de-France,Aisne,2020-09-27,False,46.66,37.79999999999999,21.69,5.88,OK
32,Hauts-de-France,Aisne,2020-09-28,False,45.38,34.60999999999999,23.06,14.71,OK
32,Hauts-de-France,Aisne,2020-09-29,False,45.01,30.009999999999994,24.43,11.76,OK
32,Hauts-de-France,Aisne,2020-09-30,False,44.65,25.659999999999997,24.66,11.76,OK
32,Hauts-de-France,Aisne,2020-10-01,False,47.94,26.95,27.63,11.76,OK
32,Hauts-de-France,Aisne,2020-10-02,False,51.23,30.799999999999997,28.54,11.76,Alerte
32,Hauts-de-France,Aisne,2020-10-03,False,49.95,33.37,28.54,11.76,OK
32,Hauts-de-France,Aisne,2020-10-04,False,49.22,25.669999999999998,29.0,11.76,OK
32,Hauts-de-France,Aisne,2020-10-05,False,56.17,25.669999999999998,30.14,11.76,Alerte
32,Hauts-de-France,Aisne,2020-10-06,False,67.33,28.239999999999995,30.37,14.71,Alerte
32,Hauts-de-France,Aisne,2020-10-07,False,75.57,32.089999999999996,29.0,14.71,Alerte
32,Hauts-de-France,Aisne,2020-10-08,False,83.25,35.94,28.54,14.71,Alerte
32,Hauts-de-France,Aisne,2020-10-09,False,91.67,43.63999999999999,29.91,14.71,Alerte
32,Hauts-de-France,Aisne,2020-10-10,False,98.99,52.61999999999999,30.59,17.65,Alerte
32,Hauts-de-France,Aisne,2020-10-11,False,99.17,54.02999999999999,30.59,17.65,Alerte
32,Hauts-de-France,Aisne,2020-10-12,False,109.05,79.75999999999999,32.42,14.71,Alerte
32,Hauts-de-France,Aisne,2020-10-13,False,121.49,95.87999999999998,33.79,11.76,Alerte
32,Hauts-de-France,Aisne,2020-10-14,False,129.91,114.68999999999998,34.47,17.65,Alerte
32,Hauts-de-France,Aisne,2020-10-15,False,144.18,131.17999999999998,37.44,20.59,Alerte
32,Hauts-de-France,Aisne,2020-10-16,False,161.93,145.22999999999996,39.5,29.41,Alerte renforcée
32,Hauts-de-France,Aisne,2020-10-17,False,166.69,146.47999999999996,43.84,29.41,Alerte renforcée
32,Hauts-de-France,Aisne,2020-10-18,False,167.05,145.06999999999996,44.98,35.29,Alerte renforcée
32,Hauts-de-France,Aisne,2020-10-19,False,187.91,173.23999999999995,51.6,32.35,Alerte renforcée
32,Hauts-de-France,Aisne,2020-10-20,False,207.86,195.76999999999995,51.14,35.29,Alerte renforcée
32,Hauts-de-France,Aisne,2020-10-21,False,219.57,199.99999999999994,52.28,26.47,Alerte renforcée
32,Hauts-de-France,Aisne,2020-10-22,False,246.47,256.3399999999999,55.71,38.24,Alerte renforcée
32,Hauts-de-France,Aisne,2020-10-23,False,265.49,280.2799999999999,57.08,35.29,Alerte maximale
32,Hauts-de-France,Aisne,2020-10-24,False,278.12,281.68999999999994,59.13,32.35,Alerte maximale
32,Hauts-de-France,Aisne,2020-10-25,False,278.85,285.91999999999996,61.19,35.29,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-10-26,False,285.07,280.28,67.35,38.24,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-10-27,False,295.14,301.40999999999997,68.95,38.24,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-10-28,False,311.24,330.98999999999995,74.66,50.0,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-10-29,False,305.57,292.9599999999999,75.8,50.0,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-10-30,False,307.03,294.7499999999999,81.05,58.82,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-10-31,False,312.52,319.0499999999999,86.53,58.82,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-11-01,False,313.62,314.8199999999999,92.69,61.76,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-11-02,False,321.3,323.02999999999986,97.03,76.47,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-11-03,False,317.83,306.8799999999999,99.54,85.29,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-11-04,False,320.94,322.28999999999985,101.6,85.29,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-11-05,False,321.85,346.52999999999986,105.02,91.18,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-11-06,False,316.91,336.26999999999987,107.76,88.24,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-11-07,False,320.94,355.51999999999987,109.82,88.24,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-11-08,False,319.65,360.64999999999986,111.19,94.12,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-11-09,False,310.32,340.1199999999999,113.7,97.06,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-11-10,False,303.55,350.3899999999999,113.01,94.12,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-11-11,False,252.69,282.3599999999999,114.38,91.18,État urgence sanitaire
32,Hauts-de-France,Aisne,2020-11-12,False,236.95,245.13999999999993,115.75,91.18,Alerte renforcée
32,Hauts-de-France,Aisne,2020-11-13,,,,115.98,102.94,
32,Hauts-de-France,Aisne,2020-11-14,,,,115.07,102.94,
32,Hauts-de-France,Aisne,2020-11-15,,,,115.3,102.94,
84,Auvergne-Rhône-Alpes,Allier,2020-03-18,,,,5.37,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-03-19,,,,9.48,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-03-20,,,,11.45,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-03-21,,,,11.45,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-03-22,,,,14.31,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-03-23,,,,22.72,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-03-24,,,,30.05,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-03-25,,,,44.01,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-03-26,,,,50.27,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-03-27,,,,59.57,4.17,
84,Auvergne-Rhône-Alpes,Allier,2020-03-28,,,,75.31,4.17,
84,Auvergne-Rhône-Alpes,Allier,2020-03-29,,,,86.94,16.67,
84,Auvergne-Rhône-Alpes,Allier,2020-03-30,,,,102.33,29.17,
84,Auvergne-Rhône-Alpes,Allier,2020-03-31,,,,109.66,50.0,
84,Auvergne-Rhône-Alpes,Allier,2020-04-01,,,,118.25,50.0,
84,Auvergne-Rhône-Alpes,Allier,2020-04-02,,,,123.26,54.17,
84,Auvergne-Rhône-Alpes,Allier,2020-04-03,,,,127.73,50.0,
84,Auvergne-Rhône-Alpes,Allier,2020-04-04,,,,132.2,50.0,
84,Auvergne-Rhône-Alpes,Allier,2020-04-05,,,,137.57,66.67,
84,Auvergne-Rhône-Alpes,Allier,2020-04-06,,,,138.64,75.0,
84,Auvergne-Rhône-Alpes,Allier,2020-04-07,,,,133.81,79.17,
84,Auvergne-Rhône-Alpes,Allier,2020-04-08,,,,130.41,87.5,
84,Auvergne-Rhône-Alpes,Allier,2020-04-09,,,,127.19,91.67,
84,Auvergne-Rhône-Alpes,Allier,2020-04-10,,,,123.26,91.67,
84,Auvergne-Rhône-Alpes,Allier,2020-04-11,,,,120.39,91.67,
84,Auvergne-Rhône-Alpes,Allier,2020-04-12,,,,118.96,83.33,
84,Auvergne-Rhône-Alpes,Allier,2020-04-13,,,,118.43,83.33,
84,Auvergne-Rhône-Alpes,Allier,2020-04-14,,,,116.46,87.5,
84,Auvergne-Rhône-Alpes,Allier,2020-04-15,,,,112.88,83.33,
84,Auvergne-Rhône-Alpes,Allier,2020-04-16,,,,110.91,83.33,
84,Auvergne-Rhône-Alpes,Allier,2020-04-17,,,,106.26,79.17,
84,Auvergne-Rhône-Alpes,Allier,2020-04-18,,,,102.15,70.83,
84,Auvergne-Rhône-Alpes,Allier,2020-04-19,,,,101.07,75.0,
84,Auvergne-Rhône-Alpes,Allier,2020-04-20,,,,101.61,75.0,
84,Auvergne-Rhône-Alpes,Allier,2020-04-21,,,,97.32,75.0,
84,Auvergne-Rhône-Alpes,Allier,2020-04-22,,,,91.06,75.0,
84,Auvergne-Rhône-Alpes,Allier,2020-04-23,,,,85.15,66.67,
84,Auvergne-Rhône-Alpes,Allier,2020-04-24,,,,81.93,58.33,
84,Auvergne-Rhône-Alpes,Allier,2020-04-25,,,,78.35,58.33,
84,Auvergne-Rhône-Alpes,Allier,2020-04-26,,,,77.46,58.33,
84,Auvergne-Rhône-Alpes,Allier,2020-04-27,,,,76.39,58.33,
84,Auvergne-Rhône-Alpes,Allier,2020-04-28,,,,71.56,50.0,
84,Auvergne-Rhône-Alpes,Allier,2020-04-29,,,,68.34,58.33,
84,Auvergne-Rhône-Alpes,Allier,2020-04-30,,,,66.37,58.33,
84,Auvergne-Rhône-Alpes,Allier,2020-05-01,,,,64.22,58.33,
84,Auvergne-Rhône-Alpes,Allier,2020-05-02,,,,64.22,58.33,
84,Auvergne-Rhône-Alpes,Allier,2020-05-03,,,,64.04,58.33,
84,Auvergne-Rhône-Alpes,Allier,2020-05-04,,,,61.72,58.33,
84,Auvergne-Rhône-Alpes,Allier,2020-05-05,,,,56.17,45.83,
84,Auvergne-Rhône-Alpes,Allier,2020-05-06,,,,52.95,45.83,
84,Auvergne-Rhône-Alpes,Allier,2020-05-07,,,,49.37,45.83,
84,Auvergne-Rhône-Alpes,Allier,2020-05-08,,,,46.87,37.5,
84,Auvergne-Rhône-Alpes,Allier,2020-05-09,,,,45.62,41.67,
84,Auvergne-Rhône-Alpes,Allier,2020-05-10,,,,45.26,41.67,
84,Auvergne-Rhône-Alpes,Allier,2020-05-11,,,,43.83,41.67,
84,Auvergne-Rhône-Alpes,Allier,2020-05-12,,,,42.22,29.17,
84,Auvergne-Rhône-Alpes,Allier,2020-05-13,,,,40.07,20.83,
84,Auvergne-Rhône-Alpes,Allier,2020-05-14,,,,37.75,12.5,
84,Auvergne-Rhône-Alpes,Allier,2020-05-15,,,,36.67,12.5,
84,Auvergne-Rhône-Alpes,Allier,2020-05-16,,,,33.81,8.33,
84,Auvergne-Rhône-Alpes,Allier,2020-05-17,,,,33.81,8.33,
84,Auvergne-Rhône-Alpes,Allier,2020-05-18,,,,32.74,8.33,
84,Auvergne-Rhône-Alpes,Allier,2020-05-19,False,3.46,,30.59,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-05-20,False,4.61,,29.34,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-05-21,False,4.03,,28.44,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-05-22,False,8.36,,27.19,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-05-23,False,8.07,,26.48,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-05-24,False,7.78,,26.65,4.17,
84,Auvergne-Rhône-Alpes,Allier,2020-05-25,False,8.64,,25.76,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-05-26,False,7.78,,24.69,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-05-27,False,6.63,,23.79,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-05-28,False,7.2,,20.75,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-05-29,False,2.88,,19.68,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-05-30,False,2.59,,21.11,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-05-31,False,2.59,,22.54,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-06-01,False,1.73,,21.82,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-06-02,False,1.73,,20.75,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-06-03,False,1.73,,17.89,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-06-04,False,1.44,,16.82,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-06-05,False,0.86,,15.21,0.0,
84,Auvergne-Rhône-Alpes,Allier,2020-06-06,False,0.86,3.24,14.85,0.0,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-07,False,0.86,3.24,14.85,0.0,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-08,False,0.58,1.62,14.49,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-09,False,0.29,1.62,11.99,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-10,False,0.58,3.24,11.45,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-11,False,0.86,1.62,8.94,0.0,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-12,False,1.73,1.62,8.05,0.0,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-13,False,2.02,1.62,7.33,0.0,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-14,False,2.02,1.62,7.33,0.0,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-15,False,2.02,1.62,6.98,0.0,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-16,False,2.88,1.62,6.8,0.0,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-17,False,2.88,0.0,6.62,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-18,False,2.59,0.0,6.08,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-19,False,1.73,0.0,6.26,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-20,False,1.44,0.0,6.26,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-21,False,1.44,0.0,6.26,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-22,False,1.44,0.0,5.72,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-23,False,0.58,0.0,5.72,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-24,False,0.58,0.0,5.72,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-25,False,0.29,0.0,5.55,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-26,False,0.86,0.0,5.37,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-27,False,0.86,0.0,5.19,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-28,False,0.86,0.0,5.19,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-29,False,1.44,0.0,5.19,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-06-30,False,1.73,0.0,4.83,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-07-01,False,2.02,0.0,4.47,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-07-02,False,2.31,0.0,4.47,4.17,OK
84,Auvergne-Rhône-Alpes,Allier,2020-07-03,False,1.73,0.0,4.29,0.0,OK
